sample_name,file_name,genome,species_name,species_id,assay,cell_line,target,data_source,file_acc,provided_format_type,description,size,id
encode_120,ENCFF719AOJ.bed.gz,hg38,Homo sapiens,9606,DNase-seq,frontal cortex,,ENCODE,ENCFF719AOJ,broadPeak,DNase-seq on human frontal cortex,2353642,406104a8fc3a131316b8bef2e38c8436
encode_121,ENCFF246RTJ.bed.gz,hg38,Homo sapiens,9606,DNase-seq,frontal cortex,,ENCODE,ENCFF246RTJ,narrowPeak,DNase-seq on human frontal cortex,1796573,06ea933c8ea33e97e84782c350c84235
encode_122,ENCFF639TSF.bed.gz,hg38,Homo sapiens,9606,DNase-seq,A549,,ENCODE,ENCFF639TSF,bed3+,DNase-seq on human A549,166,91fae1bbf4c30efcb8ddd5b070ec046c
encode_123,ENCFF231TAJ.bed.gz,hg38,Homo sapiens,9606,DNase-seq,A549,,ENCODE,ENCFF231TAJ,broadPeak,DNase-seq on human A549,142,
encode_124,ENCFF934XLM.bed.gz,hg38,Homo sapiens,9606,DNase-seq,A549,,ENCODE,ENCFF934XLM,narrowPeak,DNase-seq on human A549,132,8b290d0c00d3ad7f8c2f70be1578d732
encode_125,ENCFF736YGK.bed.gz,hg38,Homo sapiens,9606,DNase-seq,A549,,ENCODE,ENCFF736YGK,broadPeak,DNase-seq on human A549,142,f79dc48d3c0b5e713ddb03c0f61941ae
encode_126,ENCFF998CIJ.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,mononuclear cell,H3K27me3,ENCODE,ENCFF998CIJ,narrowPeak,H3K27me3 Histone ChIP-seq on human mononuclear cell,3037017,a2304a205d0049e57fa54484fe94d9fd
encode_127,ENCFF003APV.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,mononuclear cell,H3K27me3,ENCODE,ENCFF003APV,narrowPeak,H3K27me3 Histone ChIP-seq on human mononuclear cell,1476074,585378152e5e52a7d6fe8ae3db3be2b8
encode_128,ENCFF854WNI.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,mononuclear cell,H3K27me3,ENCODE,ENCFF854WNI,narrowPeak,H3K27me3 Histone ChIP-seq on human mononuclear cell,1693088,75ff733f14475cf42ff72ebe31b2fe2e
encode_129,ENCFF411AGB.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,mononuclear cell,H3K27me3,ENCODE,ENCFF411AGB,narrowPeak,H3K27me3 Histone ChIP-seq on human mononuclear cell,1229986,2b73337c4171084851bd48b7f4e13017
encode_130,ENCFF907LDT.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,mammary epithelial cell,H3K36me3,ENCODE,ENCFF907LDT,narrowPeak,H3K36me3 Histone ChIP-seq on human mammary epithelial cell,2700231,2830e06ee13176a9bb4ea13c3dab54ff
encode_131,ENCFF587OVK.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,mammary epithelial cell,H3K36me3,ENCODE,ENCFF587OVK,narrowPeak,H3K36me3 Histone ChIP-seq on human mammary epithelial cell,5000290,374f5270048382df319a14d93f12b4aa
encode_132,ENCFF972JLG.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,mammary epithelial cell,H3K36me3,ENCODE,ENCFF972JLG,narrowPeak,H3K36me3 Histone ChIP-seq on human mammary epithelial cell,5295751,d7f25704718d7d8137cff94a21e635ed
encode_133,ENCFF531WLT.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,mammary epithelial cell,H3K36me3,ENCODE,ENCFF531WLT,narrowPeak,H3K36me3 Histone ChIP-seq on human mammary epithelial cell,3213365,175b42837535e9880ac952d931d218ce
encode_134,ENCFF556VWG.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HepG2,ZBTB33,ENCODE,ENCFF556VWG,narrowPeak,ZBTB33 TF ChIP-seq on human HepG2,2882635,ce32e4e248bcec3aa916c16fa57093b7
encode_135,ENCFF943WRA.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HepG2,ZBTB33,ENCODE,ENCFF943WRA,narrowPeak,ZBTB33 TF ChIP-seq on human HepG2,41370,c784879b1571d04442a1c4e8a35eac31
encode_136,ENCFF330HXJ.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HepG2,ZBTB33,ENCODE,ENCFF330HXJ,narrowPeak,ZBTB33 TF ChIP-seq on human HepG2,3980805,5ebc0823ed10027149057e76c4958025
encode_137,ENCFF328MZT.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HepG2,ZBTB33,ENCODE,ENCFF328MZT,narrowPeak,ZBTB33 TF ChIP-seq on human HepG2,4996965,968135e725bbeef303dfed21a684503d
encode_138,ENCFF173UJG.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HepG2,ZBTB33,ENCODE,ENCFF173UJG,narrowPeak,ZBTB33 TF ChIP-seq on human HepG2,34750,922cdea9ae03ed77b08f2cd6f6b0020c
encode_139,ENCFF914QSN.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,K562,NR2C2,ENCODE,ENCFF914QSN,narrowPeak,NR2C2 TF ChIP-seq on human K562,10512,3ac533ffe4080547d14684c0a617a253
encode_140,ENCFF159OAW.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,K562,NR2C2,ENCODE,ENCFF159OAW,narrowPeak,NR2C2 TF ChIP-seq on human K562,2585711,3274e87745d4619a74adbdd47e935c25
encode_141,ENCFF430YGK.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,K562,NR2C2,ENCODE,ENCFF430YGK,narrowPeak,NR2C2 TF ChIP-seq on human K562,4295731,75730e28ee4062e006366f1a47801576
encode_142,ENCFF791ZPU.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,K562,NR2C2,ENCODE,ENCFF791ZPU,narrowPeak,NR2C2 TF ChIP-seq on human K562,10865,149cc79db9bb50f6b9045ae4a2ed517f
encode_143,ENCFF138LHR.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,K562,NR2C2,ENCODE,ENCFF138LHR,narrowPeak,NR2C2 TF ChIP-seq on human K562,1792003,edc6c945ae1690be744fe722b694e94e
encode_144,ENCFF847XYX.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,neural cell,POLR2AphosphoS5,ENCODE,ENCFF847XYX,narrowPeak,POLR2AphosphoS5 TF ChIP-seq on human neural cell,6365925,e702b797d7c09ea93d4617834d1b32a7
encode_145,ENCFF996MRE.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,neural cell,POLR2AphosphoS5,ENCODE,ENCFF996MRE,narrowPeak,POLR2AphosphoS5 TF ChIP-seq on human neural cell,815779,14248361eb911889b3f6cf9826cd066e
encode_146,ENCFF744MES.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,neural cell,POLR2AphosphoS5,ENCODE,ENCFF744MES,narrowPeak,POLR2AphosphoS5 TF ChIP-seq on human neural cell,6654085,546d5e1bb0ca57ce4cf3253c7befccb0
encode_147,ENCFF118XHY.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,neural cell,POLR2AphosphoS5,ENCODE,ENCFF118XHY,narrowPeak,POLR2AphosphoS5 TF ChIP-seq on human neural cell,6949851,77afc19825d489273879c5b0b1fdd680
encode_148,ENCFF322KPG.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,neural cell,POLR2AphosphoS5,ENCODE,ENCFF322KPG,narrowPeak,POLR2AphosphoS5 TF ChIP-seq on human neural cell,908498,96643c5ff67d430ec9086180015415ca
encode_149,ENCFF044KHD.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,K562,CTCF,ENCODE,ENCFF044KHD,narrowPeak,CTCF TF ChIP-seq on human K562,3101805,30f776043a044db5ebd5bcb6381cfd84
encode_150,ENCFF712ETC.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,K562,CTCF,ENCODE,ENCFF712ETC,narrowPeak,CTCF TF ChIP-seq on human K562,4160754,660f61f2c274523a011a54edd2647ca3
encode_151,ENCFF519CXF.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,K562,CTCF,ENCODE,ENCFF519CXF,narrowPeak,CTCF TF ChIP-seq on human K562,873695,7432dc77ba0bdeec436f084737c83586
encode_152,ENCFF873LHT.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,K562,CTCF,ENCODE,ENCFF873LHT,narrowPeak,CTCF TF ChIP-seq on human K562,5360130,c2a39cc3bf6282b0483052ac96fae2cc
encode_153,ENCFF591KXZ.bed.gz,hg38,Homo sapiens,9606,RAMPAGE,GM12878,,ENCODE,ENCFF591KXZ,tss_peak,RAMPAGE on human GM12878,768021,4730e29ffffb82136d6228b22d1bb681
encode_154,ENCFF579JKU.bed.gz,hg38,Homo sapiens,9606,RAMPAGE,GM12878,,ENCODE,ENCFF579JKU,tss_peak,RAMPAGE on human GM12878,797450,6bca06bcf492f9a672b87eeb84143353
encode_155,ENCFF871RLN.bed.gz,hg38,Homo sapiens,9606,RAMPAGE,GM12878,,ENCODE,ENCFF871RLN,idr_peak,RAMPAGE on human GM12878,250174,4ba956f589c1029a667d9b1d115d45b4
encode_156,ENCFF555RXH.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,CD14-positive monocyte,H3K9me3,ENCODE,ENCFF555RXH,narrowPeak,H3K9me3 Histone ChIP-seq on human CD14-positive monocyte,2292163,03effe9100b67896e826a2051091eb1c
encode_157,ENCFF889HED.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,CD14-positive monocyte,H3K9me3,ENCODE,ENCFF889HED,narrowPeak,H3K9me3 Histone ChIP-seq on human CD14-positive monocyte,2563182,0d033d245b38a27a128495521800043d
encode_158,ENCFF184FIA.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,CD14-positive monocyte,H3K9me3,ENCODE,ENCFF184FIA,narrowPeak,H3K9me3 Histone ChIP-seq on human CD14-positive monocyte,3742449,1571685fc70b0bfba864ab6abebf2ccb
encode_159,ENCFF682RJQ.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,CD14-positive monocyte,H3K9me3,ENCODE,ENCFF682RJQ,narrowPeak,H3K9me3 Histone ChIP-seq on human CD14-positive monocyte,1612188,bc514d0205f04e56f1cdad3374055429
encode_160,ENCFF836OOE.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,fibroblast of mammary gland,CTCF,ENCODE,ENCFF836OOE,narrowPeak,CTCF TF ChIP-seq on human fibroblast of mammary gland,4176140,47de35dec431f2b7603f342bac28eea0
encode_161,ENCFF196CRQ.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,fibroblast of mammary gland,CTCF,ENCODE,ENCFF196CRQ,narrowPeak,CTCF TF ChIP-seq on human fibroblast of mammary gland,813731,305d846188a184fdbeb2ec40cf1e5a48
encode_162,ENCFF257JPC.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,fibroblast of mammary gland,CTCF,ENCODE,ENCFF257JPC,narrowPeak,CTCF TF ChIP-seq on human fibroblast of mammary gland,2379656,4ed7f4b57890480f4c68e0b67f5ca9ae
encode_163,ENCFF152YHL.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,fibroblast of mammary gland,CTCF,ENCODE,ENCFF152YHL,narrowPeak,CTCF TF ChIP-seq on human fibroblast of mammary gland,3861784,7c836adcbaf95f7e813cd558ad7e458f
encode_164,ENCFF196ASP.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,SK-N-SH,USF1,ENCODE,ENCFF196ASP,narrowPeak,USF1 TF ChIP-seq on human SK-N-SH,4131555,90cff53a1065f910d4ffe4cbe659d3b3
encode_165,ENCFF698NYD.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,SK-N-SH,USF1,ENCODE,ENCFF698NYD,narrowPeak,USF1 TF ChIP-seq on human SK-N-SH,325464,c33c591694bf2ad71801336e836c807a
encode_166,ENCFF849SJE.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,SK-N-SH,USF1,ENCODE,ENCFF849SJE,narrowPeak,USF1 TF ChIP-seq on human SK-N-SH,4692154,12ed7f81370576c2d65a389a4992f39b
encode_167,ENCFF077POH.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,SK-N-SH,USF1,ENCODE,ENCFF077POH,narrowPeak,USF1 TF ChIP-seq on human SK-N-SH,2772280,9b7cf07efdf3de7f9257a151c351d79c
encode_168,ENCFF452RZW.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,SK-N-SH,USF1,ENCODE,ENCFF452RZW,narrowPeak,USF1 TF ChIP-seq on human SK-N-SH,356838,1310bba871be999e04172411d696dbaf
encode_169,ENCFF430DVP.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,MCF-7,CTCF,ENCODE,ENCFF430DVP,narrowPeak,CTCF TF ChIP-seq on human MCF-7,5251909,f239b5c85c9b70e4071a0ccd42ed2e90
encode_170,ENCFF942TCG.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,MCF-7,CTCF,ENCODE,ENCFF942TCG,narrowPeak,CTCF TF ChIP-seq on human MCF-7,909194,246e2ccefaf4d3d95b45e38a2dcc1566
encode_171,ENCFF483SPH.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,MCF-7,CTCF,ENCODE,ENCFF483SPH,narrowPeak,CTCF TF ChIP-seq on human MCF-7,4132264,81771a0ee871be996d02b0b2780add78
encode_172,ENCFF889OQM.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,MCF-7,CTCF,ENCODE,ENCFF889OQM,narrowPeak,CTCF TF ChIP-seq on human MCF-7,5568774,1b3c10a619342904f2b362290efaf3ef
encode_173,ENCFF409MXQ.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,MCF-7,CTCF,ENCODE,ENCFF409MXQ,narrowPeak,CTCF TF ChIP-seq on human MCF-7,883361,f495dfb19281f541dc3fb24b353eb5d6
encode_174,ENCFF160NFQ.bed.gz,hg38,Homo sapiens,9606,RAMPAGE,frontal cortex,,ENCODE,ENCFF160NFQ,tss_peak,RAMPAGE on human frontal cortex,878682,c4cb0eaf25b92545114e630e27c9379b
encode_175,ENCFF784SNF.bed.gz,hg38,Homo sapiens,9606,RAMPAGE,frontal cortex,,ENCODE,ENCFF784SNF,tss_peak,RAMPAGE on human frontal cortex,154508,cc9f92d2c7bbaae68e31d2bf7e2257e1
encode_176,ENCFF926TSZ.bed.gz,hg38,Homo sapiens,9606,RAMPAGE,frontal cortex,,ENCODE,ENCFF926TSZ,idr_peak,RAMPAGE on human frontal cortex,70092,1177e84293d19b7634e2bd369b91901d
encode_177,ENCFF727WPL.bed.gz,hg38,Homo sapiens,9606,RAMPAGE,cerebellum,,ENCODE,ENCFF727WPL,tss_peak,RAMPAGE on human cerebellum,704221,e90db97f2423dd24077e8dd4d8ad9209
encode_178,ENCFF883BGZ.bed.gz,hg38,Homo sapiens,9606,RAMPAGE,cerebellum,,ENCODE,ENCFF883BGZ,tss_peak,RAMPAGE on human cerebellum,346314,c3a848cf5c7bf33d8fff0c6b5c6c87c3
encode_179,ENCFF525LGM.bed.gz,hg38,Homo sapiens,9606,RAMPAGE,cerebellum,,ENCODE,ENCFF525LGM,idr_peak,RAMPAGE on human cerebellum,115334,c99a2b3604175f40bd4303379942edf7
encode_180,ENCFF637PUA.bed.gz,hg38,Homo sapiens,9606,RAMPAGE,skeletal muscle tissue,,ENCODE,ENCFF637PUA,tss_peak,RAMPAGE on human skeletal muscle tissue,565769,84e3589560f1ac1757818b14b215b40b
encode_181,ENCFF939TIZ.bed.gz,hg38,Homo sapiens,9606,RAMPAGE,skeletal muscle tissue,,ENCODE,ENCFF939TIZ,idr_peak,RAMPAGE on human skeletal muscle tissue,149396,341fe2c96217e4cc80e37d2a3228997d
encode_182,ENCFF429RKA.bed.gz,hg38,Homo sapiens,9606,RAMPAGE,skeletal muscle tissue,,ENCODE,ENCFF429RKA,tss_peak,RAMPAGE on human skeletal muscle tissue,396264,bf551a6c21bf32b4ac59924d6ea3b96c
encode_183,ENCFF647GGQ.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,CD14-positive monocyte,H3K36me3,ENCODE,ENCFF647GGQ,narrowPeak,H3K36me3 Histone ChIP-seq on human CD14-positive monocyte,2964110,a71ed8079f7d99facc8015cd784d25c8
encode_184,ENCFF213IBM.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,CD14-positive monocyte,H3K36me3,ENCODE,ENCFF213IBM,narrowPeak,H3K36me3 Histone ChIP-seq on human CD14-positive monocyte,3180669,00db6e5b06c8fde0faebb7b361c2a8fe
encode_185,ENCFF106YMB.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,CD14-positive monocyte,H3K36me3,ENCODE,ENCFF106YMB,narrowPeak,H3K36me3 Histone ChIP-seq on human CD14-positive monocyte,2963007,57a888561f975e69f87208ee56ea2c87
encode_186,ENCFF399HUL.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,CD14-positive monocyte,H3K36me3,ENCODE,ENCFF399HUL,narrowPeak,H3K36me3 Histone ChIP-seq on human CD14-positive monocyte,2861406,6b71d735a8b20cb449e855ed267a09b1
encode_187,ENCFF044SEF.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,myotube,H3K4me3,ENCODE,ENCFF044SEF,narrowPeak,H3K4me3 Histone ChIP-seq on human myotube,1301522,a22be6df0fab13be5923f8ca0c452ece
encode_188,ENCFF062TWV.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,myotube,H3K4me3,ENCODE,ENCFF062TWV,narrowPeak,H3K4me3 Histone ChIP-seq on human myotube,1253797,24549cb57241f18a45d7e1417462304f
encode_189,ENCFF039XAE.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,myotube,H3K4me3,ENCODE,ENCFF039XAE,narrowPeak,H3K4me3 Histone ChIP-seq on human myotube,1082043,a45945de2fcd8f47c8bfe6c5f134a1d5
encode_190,ENCFF268EFC.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,myotube,H3K4me3,ENCODE,ENCFF268EFC,narrowPeak,H3K4me3 Histone ChIP-seq on human myotube,978979,ae18e61855286d7920e79a64780567a6
encode_191,ENCFF358MIL.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,SK-N-SH,TAF1,ENCODE,ENCFF358MIL,narrowPeak,TAF1 TF ChIP-seq on human SK-N-SH,4896777,609a402b5e1ef482fd8650b6413a1b77
encode_192,ENCFF255DCQ.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,SK-N-SH,TAF1,ENCODE,ENCFF255DCQ,narrowPeak,TAF1 TF ChIP-seq on human SK-N-SH,3975964,82ae48c7451688faebe19e572fafffbb
encode_193,ENCFF407IDB.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,SK-N-SH,TAF1,ENCODE,ENCFF407IDB,narrowPeak,TAF1 TF ChIP-seq on human SK-N-SH,5426644,5c6eaf0d3e38d72d11f2c34947f5b613
encode_194,ENCFF300PAY.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,SK-N-SH,TAF1,ENCODE,ENCFF300PAY,narrowPeak,TAF1 TF ChIP-seq on human SK-N-SH,219594,8e85425142fa4601aaf8361390d7565a
encode_195,ENCFF423CTO.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,SK-N-SH,TAF1,ENCODE,ENCFF423CTO,narrowPeak,TAF1 TF ChIP-seq on human SK-N-SH,301234,64ac2cd260099671f07a5007a76622cc
encode_196,ENCFF630GZO.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,CD14-positive monocyte,H3K9ac,ENCODE,ENCFF630GZO,narrowPeak,H3K9ac Histone ChIP-seq on human CD14-positive monocyte,1311937,4a0a7af6309c75f61063f0c5bbae0e59
encode_197,ENCFF093BEQ.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,CD14-positive monocyte,H3K9ac,ENCODE,ENCFF093BEQ,narrowPeak,H3K9ac Histone ChIP-seq on human CD14-positive monocyte,980847,46423cad15f09dfa171addc35a018ff7
encode_198,ENCFF089CUG.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,CD14-positive monocyte,H3K9ac,ENCODE,ENCFF089CUG,narrowPeak,H3K9ac Histone ChIP-seq on human CD14-positive monocyte,1198160,f95208cd226f423ee5526b147bf5d866
encode_199,ENCFF805VHZ.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,CD14-positive monocyte,H3K9ac,ENCODE,ENCFF805VHZ,narrowPeak,H3K9ac Histone ChIP-seq on human CD14-positive monocyte,922212,db8fac8c7a887683483406ff2b87a92d
encode_200,ENCFF428PVV.bed.gz,hg38,Homo sapiens,9606,RAMPAGE,SK-N-DZ,,ENCODE,ENCFF428PVV,tss_peak,RAMPAGE on human SK-N-DZ,612076,db5bba0de075ab117b4b447e2f939388
encode_201,ENCFF633JCZ.bed.gz,hg38,Homo sapiens,9606,RAMPAGE,SK-N-DZ,,ENCODE,ENCFF633JCZ,tss_peak,RAMPAGE on human SK-N-DZ,306179,de4d8fc96950bded36b53bbe869c385b
encode_202,ENCFF958ZSE.bed.gz,hg38,Homo sapiens,9606,RAMPAGE,SK-N-DZ,,ENCODE,ENCFF958ZSE,idr_peak,RAMPAGE on human SK-N-DZ,126940,41c5fae7cc43729f574e809201cb0ecc
encode_203,ENCFF954ZBU.bed.gz,hg38,Homo sapiens,9606,RAMPAGE,K562,,ENCODE,ENCFF954ZBU,tss_peak,RAMPAGE on human K562,596525,f8007cc633177e0f3de7ccc716d96555
encode_204,ENCFF923WZG.bed.gz,hg38,Homo sapiens,9606,RAMPAGE,K562,,ENCODE,ENCFF923WZG,tss_peak,RAMPAGE on human K562,732061,ab4fdf267959ae3e4aa36d1e99b27d22
encode_205,ENCFF069ZON.bed.gz,hg38,Homo sapiens,9606,RAMPAGE,K562,,ENCODE,ENCFF069ZON,idr_peak,RAMPAGE on human K562,223020,e91fec9bf5d69d042e29696c7c4b7df8
encode_206,ENCFF426CBD.bed.gz,hg38,Homo sapiens,9606,RAMPAGE,umbilical cord,,ENCODE,ENCFF426CBD,tss_peak,RAMPAGE on human umbilical cord,1360799,1a9581ace7c97bde25120c028b9fdd21
encode_207,ENCFF417WSH.bed.gz,hg38,Homo sapiens,9606,RAMPAGE,umbilical cord,,ENCODE,ENCFF417WSH,tss_peak,RAMPAGE on human umbilical cord,455202,ff36072f4cbe7f658826a886bcfc0b04
encode_208,ENCFF613LMX.bed.gz,hg38,Homo sapiens,9606,RAMPAGE,umbilical cord,,ENCODE,ENCFF613LMX,idr_peak,RAMPAGE on human umbilical cord,163798,db02ffb05d980aee618345257c98f31e
encode_209,ENCFF327ZXH.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,astrocyte,H3K4me2,ENCODE,ENCFF327ZXH,narrowPeak,H3K4me2 Histone ChIP-seq on human astrocyte,2352256,d9b697de87727f4a12a5508cf48e24b0
encode_210,ENCFF082HCP.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,astrocyte,H3K4me2,ENCODE,ENCFF082HCP,narrowPeak,H3K4me2 Histone ChIP-seq on human astrocyte,2328529,04f7f0768d763ddc4b70757b80251a70
encode_211,ENCFF034PNH.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,astrocyte,H3K4me2,ENCODE,ENCFF034PNH,narrowPeak,H3K4me2 Histone ChIP-seq on human astrocyte,2606032,3e9e1286af812becbc6517d98d8241fa
encode_212,ENCFF824WGL.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,astrocyte,H3K4me2,ENCODE,ENCFF824WGL,narrowPeak,H3K4me2 Histone ChIP-seq on human astrocyte,2942236,77c0693b8c1c0524097085a155cd59cd
encode_213,ENCFF624PGM.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,keratinocyte,H3K9me3,ENCODE,ENCFF624PGM,narrowPeak,H3K9me3 Histone ChIP-seq on human keratinocyte,776423,64a7842c56475fcfebbcf7128b0e9214
encode_214,ENCFF208FGD.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,keratinocyte,H3K9me3,ENCODE,ENCFF208FGD,narrowPeak,H3K9me3 Histone ChIP-seq on human keratinocyte,633023,e44ab6f978e4d532cc6bb2792f80fb97
encode_215,ENCFF478JWV.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,keratinocyte,H3K9me3,ENCODE,ENCFF478JWV,narrowPeak,H3K9me3 Histone ChIP-seq on human keratinocyte,862744,e95139487d034776c2cf19e7a5888e10
encode_216,ENCFF737VLP.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,keratinocyte,H3K9me3,ENCODE,ENCFF737VLP,narrowPeak,H3K9me3 Histone ChIP-seq on human keratinocyte,515773,59502e1f1b80b6986041fa4efa3edd71
encode_218,ENCFF779ZNB.bed.gz,hg38,Homo sapiens,9606,DNase-seq,fibroblast of mammary gland,,ENCODE,ENCFF779ZNB,broadPeak,DNase-seq on human fibroblast of mammary gland,1995113,74dce24fd5640d8e4e02edc1733877c1
encode_219,ENCFF066PEB.bed.gz,hg38,Homo sapiens,9606,DNase-seq,fibroblast of mammary gland,,ENCODE,ENCFF066PEB,narrowPeak,DNase-seq on human fibroblast of mammary gland,1277510,0f7ae2a396a3a0a74511ac466fce24b9
encode_221,ENCFF398ZNF.bed.gz,hg38,Homo sapiens,9606,DNase-seq,fibroblast of mammary gland,,ENCODE,ENCFF398ZNF,broadPeak,DNase-seq on human fibroblast of mammary gland,5150413,6fd14fd0f0134f42b991cca76328f39f
encode_222,ENCFF772YRU.bed.gz,hg38,Homo sapiens,9606,DNase-seq,fibroblast of mammary gland,,ENCODE,ENCFF772YRU,narrowPeak,DNase-seq on human fibroblast of mammary gland,3489517,41ef717d2af8820b4ab793532db5abf3
encode_223,ENCFF057IRD.bed.gz,hg38,Homo sapiens,9606,DNase-seq,fibroblast of mammary gland,,ENCODE,ENCFF057IRD,broadPeak,DNase-seq on human fibroblast of mammary gland,1709621,199126352d9b664fcde138ca2f318bda
encode_224,ENCFF654MTB.bed.gz,hg38,Homo sapiens,9606,DNase-seq,fibroblast of mammary gland,,ENCODE,ENCFF654MTB,narrowPeak,DNase-seq on human fibroblast of mammary gland,1236122,055b118d342902fdb2d340940e2fbcd8
encode_225,ENCFF899FTV.bed.gz,hg38,Homo sapiens,9606,DNase-seq,fibroblast of mammary gland,,ENCODE,ENCFF899FTV,broadPeak,DNase-seq on human fibroblast of mammary gland,4337119,17a0bf791adbb1b2501d91e660663778
encode_226,ENCFF014POT.bed.gz,hg38,Homo sapiens,9606,DNase-seq,fibroblast of mammary gland,,ENCODE,ENCFF014POT,narrowPeak,DNase-seq on human fibroblast of mammary gland,3393816,21f2078b799cd8f3a6265eda07a735ac
encode_227,ENCFF040SYZ.bed.gz,hg38,Homo sapiens,9606,DNase-seq,fibroblast of mammary gland,,ENCODE,ENCFF040SYZ,narrowPeak,DNase-seq on human fibroblast of mammary gland,1278047,eaf6bfe9a55c7295611a39806522c7d3
encode_228,ENCFF789FLR.bed.gz,hg38,Homo sapiens,9606,DNase-seq,fibroblast of mammary gland,,ENCODE,ENCFF789FLR,broadPeak,DNase-seq on human fibroblast of mammary gland,1965906,960cdfdc8ee256ad3d0f34305eda8dbd
encode_229,ENCFF174QQU.bed.gz,hg38,Homo sapiens,9606,DNase-seq,fibroblast of mammary gland,,ENCODE,ENCFF174QQU,broadPeak,DNase-seq on human fibroblast of mammary gland,4948988,3239f34a66f64c895c17ef9a0c60f0c1
encode_230,ENCFF836ZPU.bed.gz,hg38,Homo sapiens,9606,DNase-seq,fibroblast of mammary gland,,ENCODE,ENCFF836ZPU,narrowPeak,DNase-seq on human fibroblast of mammary gland,3497733,0065059bb8c3d1e3c842cb67aca480b7
